word,sentiments,size
1982838,NULL,1
1985,NULL,1
198882,NULL,1
1989,NULL,1
1970020200,NULL,1
196825,NULL,1
1992,NULL,1
1967836,NULL,1
19300,NULL,1
1930869,NULL,1
1933339,NULL,1
1936423,NULL,1
19386,NULL,1
193953,NULL,1
1943,NULL,1
19435,NULL,1
1944434,NULL,1
1950020500,NULL,1
1951424,NULL,1
1953219630,NULL,1
19575,NULL,1
1963,NULL,1
19638,NULL,1
1964,NULL,1
19672,NULL,1
1991,NULL,1
19928,NULL,1
1925,NULL,1
200665L,NULL,1
200715L,NULL,1
20076120231130,NULL,1
2010020200,NULL,1
2011281,NULL,1
20126,NULL,1
2014655,NULL,1
201728,NULL,1
2018010120240321,NULL,1
20181219,NULL,1
20182023,NULL,1
2018928,NULL,1
202,NULL,1
20202022,NULL,1
20202028,NULL,1
20207,NULL,1
20223,NULL,1
2022864,NULL,1
20067312024311,NULL,1
200637L7880,NULL,1
1993,NULL,1
200637L17728,NULL,1
1994,NULL,1
1995,NULL,1
19952019,NULL,1
1997,NULL,1
1999,NULL,1
1999442,NULL,1
1AI,NULL,1
2000778B,NULL,1
2000883,NULL,1
2000918,NULL,1
2000929,NULL,1
2000937B7500,NULL,1
20021,NULL,1
200211031,NULL,1
200232,NULL,1
200300,NULL,1
2006,NULL,1
1928,NULL,1
19200,NULL,1
202311,NULL,1
1684,NULL,1
1688,NULL,1
1690,NULL,1
17012,NULL,1
1702,NULL,1
1704,NULL,1
1707,NULL,1
171,NULL,1
1710,NULL,1
17100,NULL,1
17200,NULL,1
173055,NULL,1
17355,NULL,1
1739,NULL,1
1742,NULL,1
17487400,NULL,1
17527,NULL,1
1760,NULL,1
16861,NULL,1
1679,NULL,1
177332,NULL,1
1674,NULL,1
1611,NULL,1
16150,NULL,1
1618,NULL,1
1622,NULL,1
1624,NULL,1
1626564,NULL,1
16531,NULL,1
1655,NULL,1
165528,NULL,1
165529,NULL,1
1656,NULL,1
16583,NULL,1
16600,NULL,1
1661,NULL,1
1665,NULL,1
1669,NULL,1
16705,NULL,1
1773,NULL,1
1775,NULL,1
192,NULL,1
1843,NULL,1
1845,NULL,1
18500,NULL,1
18538,NULL,1
18550,NULL,1
1861,NULL,1
1869,NULL,1
1871,NULL,1
1875225,NULL,1
18800,NULL,1
1890,NULL,1
1893,NULL,1
1895269,NULL,1
1902135,NULL,1
1908,NULL,1
19105,NULL,1
19125,NULL,1
1913323,NULL,1
1844,NULL,1
18411,NULL,1
17750,NULL,1
18364,NULL,1
1777,NULL,1
1783,NULL,1
17851,NULL,1
1787,NULL,1
17926,NULL,1
18000,NULL,1
1803,NULL,1
18033026,NULL,1
1809,NULL,1
181,NULL,1
18175,NULL,1
1819,NULL,1
182,NULL,1
1820,NULL,1
18224,NULL,1
18302,NULL,1
18350,NULL,1
2023020420240203,NULL,1
2023206,NULL,1
6103,NULL,1
2347216,NULL,1
2352068,NULL,1
235212322,NULL,1
235217154,NULL,1
235237,NULL,1
235239,NULL,1
235253,NULL,1
235315171,NULL,1
235359,NULL,1
235622386,NULL,1
2356245,NULL,1
235646,NULL,1
23582,NULL,1
23583,NULL,1
23594956,NULL,1
236364,NULL,1
236753,NULL,1
2368,NULL,1
2347910,NULL,1
23472,NULL,1
23763,NULL,1
23443,NULL,1
230373833,NULL,1
23038430,NULL,1
231714,NULL,1
2317174,NULL,1
231720336,NULL,1
231724,NULL,1
231727,NULL,1
231728391,NULL,1
2317AI,NULL,1
23241574,NULL,1
232438,NULL,1
23291,NULL,1
2330101,NULL,1
233018,NULL,1
2330ADR12,NULL,1
2331,NULL,1
234423594,NULL,1
23762,NULL,1
2377,NULL,1
2303314,NULL,1
24183,NULL,1
2442,NULL,1
2445,NULL,1
2449364,NULL,1
2454296,NULL,1
2454589,NULL,1
2454996,NULL,1
2455,NULL,1
24636,NULL,1
24653,NULL,1
24743,NULL,1
2476,NULL,1
248,NULL,1
24841,NULL,1
24871,NULL,1
24921,NULL,1
2494,NULL,1
2496,NULL,1
2419,NULL,1
24153,NULL,1
2379339,NULL,1
2415,NULL,1
2379712,NULL,1
23818,NULL,1
2383303,NULL,1
2383538,NULL,1
2387,NULL,1
239,NULL,1
2393,NULL,1
2397,NULL,1
2398,NULL,1
2402,NULL,1
2403,NULL,1
2404141,NULL,1
240429,NULL,1
2405,NULL,1
24050,NULL,1
2408,NULL,1
24089314,NULL,1
230336,NULL,1
230316061,NULL,1
2024022720240304,NULL,1
20630,NULL,1
2074,NULL,1
2075,NULL,1
2081,NULL,1
208124,NULL,1
208998,NULL,1
2092,NULL,1
2093434,NULL,1
20968,NULL,1
2099,NULL,1
209924,NULL,1
20ETF,NULL,1
20ETF00937B,NULL,1
210,NULL,1
2100,NULL,1
21052,NULL,1
2106,NULL,1
211,NULL,1
2073,NULL,1
2061,NULL,1
2117,NULL,1
2059176,NULL,1
202403,NULL,1
20240329,NULL,1
20241,NULL,1
20242026,NULL,1
202425,NULL,1
2024329,NULL,1
202441,NULL,1
2024422424,NULL,1
202459,NULL,1
2025721,NULL,1
2026S,NULL,1
2027,NULL,1
20276,NULL,1
2028538,NULL,1
2033,NULL,1
2046,NULL,1
20498,NULL,1
2111,NULL,1
2126,NULL,1
2303120,NULL,1
22023,NULL,1
2208,NULL,1
22204,NULL,1
22375,NULL,1
2238,NULL,1
2247,NULL,1
2256,NULL,1
2257,NULL,1
2264,NULL,1
22727,NULL,1
2275,NULL,1
2278,NULL,1
22800,NULL,1
2283,NULL,1
229642,NULL,1
230120,NULL,1
230150,NULL,1
2303114,NULL,1
2204MG,NULL,1
2201,NULL,1
213,NULL,1
2197,NULL,1
2131,NULL,1
2135,NULL,1
2140,NULL,1
214817,NULL,1
21482,NULL,1
21575,NULL,1
216223,NULL,1
2165,NULL,1
21670,NULL,1
2175,NULL,1
2177,NULL,1
21784,NULL,1
21819,NULL,1
2182,NULL,1
2186,NULL,1
21879,NULL,1
219,NULL,1
160932,NULL,1
160923,NULL,1
1608,NULL,1
0628,NULL,1
064Alphabet,NULL,1
067,NULL,1
069,NULL,1
069284,NULL,1
0693,NULL,1
0695,NULL,1
074,NULL,1
077,NULL,1
07753,NULL,1
0775300012,NULL,1
07865,NULL,1
081,NULL,1
083Nasdaq,NULL,1
087,NULL,1
089,NULL,1
0929,NULL,1
093,NULL,1
063,NULL,1
0612,NULL,1
09627,NULL,1
059,NULL,1
00949,NULL,1
0095,NULL,1
01126,NULL,1
012017061022,NULL,1
01231,NULL,1
014,NULL,1
020,NULL,1
0305,NULL,1
0351,NULL,1
0385,NULL,1
03991,NULL,1
0419,NULL,1
04535,NULL,1
049,NULL,1
0521503,NULL,1
053,NULL,1
057,NULL,1
0940,NULL,1
098,NULL,1
009417420,NULL,1
10345,NULL,1
1038,NULL,1
10450,NULL,1
10476,NULL,1
10503,NULL,1
1051,NULL,1
10519,NULL,1
1053,NULL,1
1055,NULL,1
10647,NULL,1
1065,NULL,1
106959,NULL,1
107069,NULL,1
10775,NULL,1
1088,NULL,1
1090,NULL,1
1092,NULL,1
1096,NULL,1
1036,NULL,1
1030,NULL,1
099206,NULL,1
102304,NULL,1
0ROE,NULL,1
10000000,NULL,1
100005600905FT,NULL,1
1001,NULL,1
100120,NULL,1
1002,NULL,1
10020,NULL,1
100200,NULL,1
1007,NULL,1
101009,NULL,1
1011,NULL,1
101268,NULL,1
1013,NULL,1
1014,NULL,1
1017,NULL,1
101795,NULL,1
1023,NULL,1
00942B,NULL,1
00940TW,NULL,1
16079,NULL,1
00662,NULL,1
0067,NULL,1
00687,NULL,1
00692,NULL,1
0071240,NULL,1
00720B,NULL,1
00722B53918,NULL,1
00724B,NULL,1
0073000930,NULL,1
0073300915,NULL,1
00740B,NULL,1
00751B,NULL,1
00764B,NULL,1
00768B,NULL,1
00773B,NULL,1
00773B87414,NULL,1
0078300739,NULL,1
00787B,NULL,1
00665L,NULL,1
00657,NULL,1
0087800560092900919,NULL,1
00645,NULL,1
0035,NULL,1
00360,NULL,1
00500056,NULL,1
0050005600713,NULL,1
00500056008780091900929,NULL,1
0051,NULL,1
00520050,NULL,1
0053,NULL,1
0055,NULL,1
00560087800919,NULL,1
00560091900713,NULL,1
0057,NULL,1
006203,NULL,1
00620800878,NULL,1
00632R,NULL,1
00639,NULL,1
00642U,NULL,1
00856B,NULL,1
0087800919,NULL,1
009404,NULL,1
009290091900915009270091800888,NULL,1
009291000,NULL,1
00929127,NULL,1
0092918230,NULL,1
0092928,NULL,1
009293,NULL,1
0093000940,NULL,1
00932,NULL,1
00933B14,NULL,1
00933BETF,NULL,1
00934ETF,NULL,1
00935,NULL,1
00937B00939,NULL,1
0093900919,NULL,1
00939173,NULL,1
00939ETF,NULL,1
00940009390091900929,NULL,1
0094018,NULL,1
0092900940,NULL,1
00929009180091900915,NULL,1
00878111,NULL,1
0092900878,NULL,1
0088221,NULL,1
008856521,NULL,1
00886,NULL,1
00888,NULL,1
00893,NULL,1
0091500918,NULL,1
009153,NULL,1
0091900923009270050,NULL,1
009190092900918009150056,NULL,1
009190092900927009230056,NULL,1
0091900937B0092900665,NULL,1
0091910896,NULL,1
009193,NULL,1
0091946544,NULL,1
0091979,NULL,1
009199400,NULL,1
00928,NULL,1
10988,NULL,1
10AI,NULL,1
10PC,NULL,1
142142,NULL,1
1439,NULL,1
1441,NULL,1
14418,NULL,1
1444,NULL,1
1449,NULL,1
14599,NULL,1
1460,NULL,1
14637,NULL,1
14655,NULL,1
147,NULL,1
1472,NULL,1
14750,NULL,1
1476,NULL,1
148,NULL,1
1488,NULL,1
1489,NULL,1
149,NULL,1
1436,NULL,1
1416,NULL,1
1494,NULL,1
14157,NULL,1
1350,NULL,1
1356,NULL,1
13620,NULL,1
1367,NULL,1
1369,NULL,1
13708,NULL,1
1372,NULL,1
1373489,NULL,1
13797,NULL,1
1386,NULL,1
1389,NULL,1
1390,NULL,1
13F,NULL,1
1400,NULL,1
14001500,NULL,1
1410,NULL,1
141283,NULL,1
149337,NULL,1
14942,NULL,1
10Research,NULL,1
1552,NULL,1
1555,NULL,1
15550,NULL,1
1558,NULL,1
15645,NULL,1
1569,NULL,1
15736,NULL,1
15755,NULL,1
1578,NULL,1
1579,NULL,1
1587,NULL,1
1590,NULL,1
1592,NULL,1
15971,NULL,1
1603154,NULL,1
1605,NULL,1
1606,NULL,1
160753,NULL,1
1553,NULL,1
15518,NULL,1
1497,NULL,1
1549,NULL,1
1502,NULL,1
15033366,NULL,1
150427757,NULL,1
150431,NULL,1
150442,NULL,1
1505,NULL,1
15059,NULL,1
15122,NULL,1
15148314,NULL,1
15198,NULL,1
1522,NULL,1
1524,NULL,1
1525,NULL,1
1529,NULL,1
1531,NULL,1
15440,NULL,1
1547,NULL,1
13424,NULL,1
1340,NULL,1
1334,NULL,1
11709,NULL,1
1179,NULL,1
1180,NULL,1
118119,NULL,1
1181195,NULL,1
11837,NULL,1
1185,NULL,1
11871,NULL,1
1192,NULL,1
1198,NULL,1
1200,NULL,1
12015,NULL,1
1205,NULL,1
1216,NULL,1
121619486,NULL,1
121634,NULL,1
12182,NULL,1
121821,NULL,1
117512,NULL,1
1170,NULL,1
1331,NULL,1
11650,NULL,1
110110419,NULL,1
110129,NULL,1
11044,NULL,1
111067,NULL,1
1120210634,NULL,1
11281,NULL,1
1129,NULL,1
1135,NULL,1
1137,NULL,1
11394,NULL,1
1140,NULL,1
1143,NULL,1
1145,NULL,1
1147,NULL,1
114834,NULL,1
11548,NULL,1
1162,NULL,1
12206,NULL,1
12213,NULL,1
1223,NULL,1
1227,NULL,1
1278,NULL,1
1285,NULL,1
12878,NULL,1
1292,NULL,1
1297,NULL,1
130121,NULL,1
13029,NULL,1
13095,NULL,1
1316,NULL,1
1318,NULL,1
1319,NULL,1
1319358,NULL,1
1320,NULL,1
1320563,NULL,1
13207,NULL,1
132530,NULL,1
1327,NULL,1
1276,NULL,1
1273,NULL,1
12692023,NULL,1
1243,NULL,1
1231,NULL,1
1234,NULL,1
1235,NULL,1
1236,NULL,1
1237,NULL,1
1238,NULL,1
12420,NULL,1
124462,NULL,1
12684,NULL,1
1245,NULL,1
12500,NULL,1
1255,NULL,1
12581,NULL,1
12605,NULL,1
126166,NULL,1
12682,NULL,1
24963,NULL,1
2500779B,NULL,1
25056,NULL,1
44882,NULL,1
45204,NULL,1
4531,NULL,1
4545,NULL,1
455,NULL,1
4563,NULL,1
4567,NULL,1
4572,NULL,1
4577,NULL,1
45867,NULL,1
460,NULL,1
4600,NULL,1
46106,NULL,1
46118,NULL,1
4619,NULL,1
4634,NULL,1
46423,NULL,1
466158,NULL,1
45005000,NULL,1
447,NULL,1
468,NULL,1
445338,NULL,1
4303,NULL,1
43227,NULL,1
4324484,NULL,1
43295,NULL,1
433,NULL,1
4340,NULL,1
4348,NULL,1
43488,NULL,1
437,NULL,1
4412,NULL,1
4425,NULL,1
4426,NULL,1
44297,NULL,1
4434,NULL,1
444,NULL,1
4447,NULL,1
44473,NULL,1
4674,NULL,1
4680,NULL,1
4278,NULL,1
4851,NULL,1
48590,NULL,1
486,NULL,1
4860,NULL,1
487421,NULL,1
487444466,NULL,1
4889,NULL,1
4904,NULL,1
490585,NULL,1
4906,NULL,1
4915048,NULL,1
4915AI,NULL,1
492,NULL,1
493,NULL,1
493810832,NULL,1
493821052,NULL,1
493822,NULL,1
4938272,NULL,1
4852,NULL,1
4847,NULL,1
46800,NULL,1
4842,NULL,1
4737,NULL,1
4743,NULL,1
4753,NULL,1
475386,NULL,1
4755,NULL,1
4770,NULL,1
47712314,NULL,1
47732,NULL,1
47804,NULL,1
47856,NULL,1
4786,NULL,1
4788,NULL,1
478818,NULL,1
479,NULL,1
48014,NULL,1
4815,NULL,1
4830,NULL,1
4298,NULL,1
426566,NULL,1
3739,NULL,1
3875,NULL,1
3882,NULL,1
38821,NULL,1
3894,NULL,1
3895,NULL,1
39001246800,NULL,1
3900549,NULL,1
392,NULL,1
3920,NULL,1
3928,NULL,1
39516,NULL,1
3962,NULL,1
3965,NULL,1
39707,NULL,1
39751,NULL,1
3980,NULL,1
398725,NULL,1
3AI,NULL,1
388,NULL,1
38714,NULL,1
3Fed,NULL,1
3871,NULL,1
3745,NULL,1
3773,NULL,1
378,NULL,1
3783,NULL,1
3785,NULL,1
379,NULL,1
3790,NULL,1
3805,NULL,1
3815,NULL,1
382,NULL,1
3825,NULL,1
3833,NULL,1
384,NULL,1
3845,NULL,1
385,NULL,1
3855,NULL,1
3866105,NULL,1
3C,NULL,1
3HPC,NULL,1
42583,NULL,1
409,NULL,1
41183,NULL,1
412122,NULL,1
4125,NULL,1
41275751,NULL,1
4141,NULL,1
4143,NULL,1
4148,NULL,1
4160,NULL,1
4162,NULL,1
4178,NULL,1
4185,NULL,1
41925,NULL,1
420125,NULL,1
420126,NULL,1
4207,NULL,1
4235,NULL,1
424,NULL,1
4090,NULL,1
4080,NULL,1
3Kimi,NULL,1
4073,NULL,1
3NVIDIA,NULL,1
3PPI,NULL,1
3Q,NULL,1
3iPhone,NULL,1
40020,NULL,1
4005,NULL,1
4015,NULL,1
4018,NULL,1
4023,NULL,1
403,NULL,1
4038,NULL,1
4046,NULL,1
405,NULL,1
4055,NULL,1
4057,NULL,1
4059,NULL,1
406,NULL,1
4938299,NULL,1
493838,NULL,1
493840,NULL,1
5637,NULL,1
56522,NULL,1
5655,NULL,1
5662,NULL,1
5674,NULL,1
5678,NULL,1
5688,NULL,1
570216,NULL,1
57100731,NULL,1
5716,NULL,1
573,NULL,1
574,NULL,1
575,NULL,1
5751,NULL,1
5761,NULL,1
577,NULL,1
5770,NULL,1
5775,NULL,1
565,NULL,1
5635,NULL,1
580,NULL,1
563,NULL,1
54933925,NULL,1
5498,NULL,1
5500926,NULL,1
5512,NULL,1
5529,NULL,1
5539,NULL,1
554,NULL,1
5541,NULL,1
556,NULL,1
558458,NULL,1
559,NULL,1
5597,NULL,1
56000,NULL,1
5604,NULL,1
56081,NULL,1
561,NULL,1
562,NULL,1
5784,NULL,1
5808,NULL,1
494183,NULL,1
5G,NULL,1
5G00891,NULL,1
5IC,NULL,1
5MSCI,NULL,1
5Meta,NULL,1
5NVIDIA,NULL,1
6021,NULL,1
6026,NULL,1
603,NULL,1
604,NULL,1
6045,NULL,1
6065,NULL,1
6066,NULL,1
6070628,NULL,1
6082,NULL,1
609445,NULL,1
610,NULL,1
61026,NULL,1
5G0088119,NULL,1
5995195,NULL,1
5813,NULL,1
59800,NULL,1
5817,NULL,1
5819,NULL,1
58521,NULL,1
58537,NULL,1
5864,NULL,1
5869,NULL,1
58695,NULL,1
587618465,NULL,1
587636,NULL,1
58836,NULL,1
5893,NULL,1
5895,NULL,1
5896,NULL,1
59109,NULL,1
593,NULL,1
596,NULL,1
5970,NULL,1
549,NULL,1
5483314,NULL,1
548300940,NULL,1
5000896,NULL,1
5001000,NULL,1
50022,NULL,1
501,NULL,1
50100W,NULL,1
5011,NULL,1
5017,NULL,1
5020,NULL,1
5032,NULL,1
5041,NULL,1
5042,NULL,1
506,NULL,1
5071,NULL,1
509,NULL,1
50929,NULL,1
510476,NULL,1
512,NULL,1
512T,NULL,1
5000912,NULL,1
5000713,NULL,1
5474,NULL,1
5000508931,NULL,1
4945,NULL,1
495,NULL,1
49505,NULL,1
4956,NULL,1
495863,NULL,1
4958IPC,NULL,1
496,NULL,1
4961035,NULL,1
497,NULL,1
4974,NULL,1
4979,NULL,1
498,NULL,1
499251,NULL,1
4995,NULL,1
4AI,NULL,1
4ISIS,NULL,1
50005063,NULL,1
513661,NULL,1
51389,NULL,1
5142,NULL,1
5149,NULL,1
52972,NULL,1
5310,NULL,1
533507,NULL,1
5347,NULL,1
5347052,NULL,1
53472,NULL,1
5355,NULL,1
5371024,NULL,1
5382,NULL,1
538203,NULL,1
538204,NULL,1
5388,NULL,1
542533,NULL,1
5433,NULL,1
5438,NULL,1
5451,NULL,1
546,NULL,1
5292,NULL,1
5291,NULL,1
52824,NULL,1
5220,NULL,1
516,NULL,1
517527,NULL,1
51833,NULL,1
5200,NULL,1
520100,NULL,1
521783,NULL,1
522,NULL,1
5222,NULL,1
528,NULL,1
5238,NULL,1
524,NULL,1
52438,NULL,1
5251,NULL,1
5269,NULL,1
5272,NULL,1
5279,NULL,1
374,NULL,1
37276,NULL,1
25101,NULL,1
28851185,NULL,1
28869069,NULL,1
288810414,NULL,1
288827,NULL,1
288835,NULL,1
289,NULL,1
28901591,NULL,1
2891100,NULL,1
289122,NULL,1
289142,NULL,1
289151633,NULL,1
289155515,NULL,1
28917224,NULL,1
2892,NULL,1
2895,NULL,1
289933,NULL,1
2900,NULL,1
2903,NULL,1
28861282,NULL,1
28847147,NULL,1
2913,NULL,1
288327932,NULL,1
281,NULL,1
2812,NULL,1
2815,NULL,1
2816,NULL,1
2817,NULL,1
2825,NULL,1
2831,NULL,1
2832,NULL,1
283425,NULL,1
283431,NULL,1
28347120,NULL,1
2835,NULL,1
2841,NULL,1
28591,NULL,1
28812,NULL,1
28822,NULL,1
28827842,NULL,1
2909,NULL,1
292,NULL,1
2800,NULL,1
3000728,NULL,1
3000894,NULL,1
300090031,NULL,1
30009157613,NULL,1
300091811181,NULL,1
300091813462,NULL,1
300091819,NULL,1
300091834,NULL,1
3000922,NULL,1
3000928,NULL,1
3003,NULL,1
300500940,NULL,1
3007,NULL,1
30145,NULL,1
3016,NULL,1
3016IETKY4971,NULL,1
3019,NULL,1
302,NULL,1
3000881,NULL,1
3000701,NULL,1
293,NULL,1
3000690,NULL,1
29350,NULL,1
294,NULL,1
29445,NULL,1
2945,NULL,1
2952,NULL,1
2952023,NULL,1
295249,NULL,1
2962,NULL,1
297237,NULL,1
29745,NULL,1
2977,NULL,1
2980,NULL,1
2997,NULL,1
2Adobe,NULL,1
2ETF,NULL,1
2MUFG,NULL,1
2OPEC,NULL,1
2805,NULL,1
2799,NULL,1
3725,NULL,1
2566,NULL,1
257,NULL,1
2571,NULL,1
25811,NULL,1
2592,NULL,1
259506,NULL,1
259515,NULL,1
260312328,NULL,1
26032,NULL,1
260355,NULL,1
260361710,NULL,1
26038343,NULL,1
260387,NULL,1
2603932,NULL,1
2606028,NULL,1
2607,NULL,1
260923,NULL,1
2610,NULL,1
2567,NULL,1
2564,NULL,1
2612,NULL,1
2551,NULL,1
25137,NULL,1
25211,NULL,1
2522,NULL,1
2524,NULL,1
25248,NULL,1
25257,NULL,1
2527,NULL,1
25272,NULL,1
2528,NULL,1
25288,NULL,1
25336,NULL,1
2534,NULL,1
2537,NULL,1
254047,NULL,1
2543,NULL,1
2545,NULL,1
2550,NULL,1
26107542,NULL,1
261860,NULL,1
2780,NULL,1
2717,NULL,1
2724,NULL,1
2725,NULL,1
2727,NULL,1
2732,NULL,1
2733,NULL,1
273537,NULL,1
274,NULL,1
2749,NULL,1
2751,NULL,1
2752,NULL,1
2754,NULL,1
2755,NULL,1
276,NULL,1
2760,NULL,1
27647,NULL,1
2765,NULL,1
27673,NULL,1
271828,NULL,1
2706,NULL,1
2639,NULL,1
2701,NULL,1
264,NULL,1
264092,NULL,1
2641,NULL,1
2645,NULL,1
2651,NULL,1
265551,NULL,1
2658,NULL,1
2660,NULL,1
266467,NULL,1
2665,NULL,1
2666,NULL,1
267,NULL,1
2674,NULL,1
268215,NULL,1
26924,NULL,1
2695,NULL,1
2697589,NULL,1
3024,NULL,1
3027,NULL,1
3034265,NULL,1
3444,NULL,1
345606,NULL,1
347,NULL,1
3475,NULL,1
348112978,NULL,1
34812694,NULL,1
348147,NULL,1
3483,NULL,1
3491,NULL,1
3494,NULL,1
34966,NULL,1
3497,NULL,1
34982449,NULL,1
350,NULL,1
3504,NULL,1
3530,NULL,1
3533,NULL,1
35332023,NULL,1
3451,NULL,1
3434,NULL,1
355,NULL,1
34262,NULL,1
3338,NULL,1
3350,NULL,1
3353,NULL,1
3354,NULL,1
335600927,NULL,1
3358,NULL,1
3374,NULL,1
3385,NULL,1
3395,NULL,1
3397,NULL,1
34019,NULL,1
3406,NULL,1
34064,NULL,1
3406PCB,NULL,1
3407,NULL,1
34072,NULL,1
342,NULL,1
3549,NULL,1
3558,NULL,1
3034326,NULL,1
3652,NULL,1
3673,NULL,1
368,NULL,1
3692,NULL,1
369933,NULL,1
3702530,NULL,1
3704,NULL,1
370616831,NULL,1
37062,NULL,1
370632,NULL,1
370636,NULL,1
370639,NULL,1
3706AI,NULL,1
3707,NULL,1
37082379,NULL,1
371120630,NULL,1
3711271,NULL,1
3711380,NULL,1
36538,NULL,1
365,NULL,1
356,NULL,1
3641,NULL,1
3560,NULL,1
35632042,NULL,1
35850,NULL,1
3587,NULL,1
3588,NULL,1
359,NULL,1
3592043,NULL,1
3595,NULL,1
3598,NULL,1
3607,NULL,1
3609,NULL,1
3615,NULL,1
362,NULL,1
3620,NULL,1
3621,NULL,1
363,NULL,1
3637,NULL,1
3334,NULL,1
3327,NULL,1
332469,NULL,1
30GLOBAL,NULL,1
3114,NULL,1
3129,NULL,1
3135,NULL,1
314088,NULL,1
3142,NULL,1
3143,NULL,1
3146,NULL,1
3149,NULL,1
31575,NULL,1
31627,NULL,1
31629,NULL,1
3171,NULL,1
31799,NULL,1
31832,NULL,1
3188,NULL,1
3189037,NULL,1
319321,NULL,1
3100,NULL,1
30ETF00918,NULL,1
3305,NULL,1
30ETF00728,NULL,1
3035,NULL,1
30361107,NULL,1
3036311,NULL,1
3037174,NULL,1
303734,NULL,1
304,NULL,1
3041,NULL,1
3042058,NULL,1
3044311,NULL,1
3050,NULL,1
30582124,NULL,1
3068,NULL,1
3071,NULL,1
3081,NULL,1
3082,NULL,1
3086,NULL,1
3098,NULL,1
3194,NULL,1
3195,NULL,1
31958,NULL,1
31977,NULL,1
32511,NULL,1
3257,NULL,1
3261,NULL,1
3264,NULL,1
3264071,NULL,1
3268,NULL,1
3275,NULL,1
3276,NULL,1
3278,NULL,1
328,NULL,1
3284,NULL,1
3293200,NULL,1
3293351,NULL,1
3294,NULL,1
3297,NULL,1
32e,NULL,1
3303,NULL,1
3250,NULL,1
3245,NULL,1
3244,NULL,1
32152,NULL,1
31985,NULL,1
31988,NULL,1
32008,NULL,1
32033,NULL,1
32039,NULL,1
3207,NULL,1
3215,NULL,1
3220,NULL,1
3243,NULL,1
3227,NULL,1
3228,NULL,1
323113172,NULL,1
323124,NULL,1
323124406,NULL,1
3231372,NULL,1
32424,NULL,1
備轉,NULL,1
催上,NULL,1
催收,NULL,1
我染,NULL,1
戒慎,NULL,1
或剛,NULL,1
或小跌,NULL,1
或近,NULL,1
截斷,NULL,1
截標,NULL,1
截止日,NULL,1
截自,NULL,1
戰上,NULL,1
戰且,NULL,1
戰成,NULL,1
戰鼓,NULL,1
戲稱為,NULL,1
戶名,NULL,1
房仲業,NULL,1
房地產界,NULL,1
房間,NULL,1
我算,NULL,1
我會,NULL,1
所剩無幾,NULL,1
我在講,NULL,1
懷石,NULL,1
懸崖,NULL,1
懸念,NULL,1
懼高症,NULL,1
成份,NULL,1
成全,NULL,1
成吸金,NULL,1
成品,NULL,1
成型,NULL,1
成多,NULL,1
成大,NULL,1
成年人,NULL,1
成式,NULL,1
成本價,NULL,1
成真,NULL,1
成長力,NULL,1
成長為,NULL,1
所列,NULL,1
所將,NULL,1
應視,NULL,1
打中,NULL,1
打什麼,NULL,1
打住,NULL,1
打前鋒,NULL,1
打怪,NULL,1
打房,NULL,1
打消,NULL,1
打給,NULL,1
打落,NULL,1
打詐,NULL,1
打賭,NULL,1
打造出,NULL,1
扯後腿,NULL,1
扶助,NULL,1
批次,NULL,1
扼腕,NULL,1
找來,NULL,1
承銷,NULL,1
打亂,NULL,1
打不進,NULL,1
所有人,NULL,1
打不贏,NULL,1
所有權,NULL,1
所查,NULL,1
所為,NULL,1
所用,NULL,1
所知,NULL,1
所稱,NULL,1
所趨,NULL,1
手動,NULL,1
手寫板,NULL,1
手式,NULL,1
手持,NULL,1
手液,NULL,1
手筆,NULL,1
手臂,NULL,1
才夠,NULL,1
才將,NULL,1
扒皮,NULL,1
懶人包,NULL,1
應要,NULL,1
把手,NULL,1
恐淪,NULL,1
恐陷,NULL,1
恐高,NULL,1
息價,NULL,1
息利及,NULL,1
息差,NULL,1
息循環,NULL,1
息關,NULL,1
悄然,NULL,1
患得患失,NULL,1
情有獨鍾,NULL,1
情節,NULL,1
情義,NULL,1
惟依,NULL,1
惟建準,NULL,1
惟漲,NULL,1
惟盤,NULL,1
惟要,NULL,1
恐漲,NULL,1
恐會收,NULL,1
想到,NULL,1
恐會,NULL,1
急登,NULL,1
急迫性,NULL,1
性低,NULL,1
性將,NULL,1
性格,NULL,1
怪獸,NULL,1
怪研,NULL,1
怪談,NULL,1
恆大,NULL,1
恆母,NULL,1
恐使,NULL,1
恐做,NULL,1
恐在,NULL,1
恐對,NULL,1
恐已,NULL,1
恐成,NULL,1
恐是,NULL,1
想出,NULL,1
想得,NULL,1
應能,NULL,1
感動,NULL,1
感測,NULL,1
慘摔,NULL,1
慘況,NULL,1
慘烈,NULL,1
慘連,NULL,1
慣性,NULL,1
慶為,NULL,1
憧憬,NULL,1
應不低,NULL,1
應將,NULL,1
應戰,NULL,1
應為,NULL,1
應用到,NULL,1
應用面,NULL,1
應當,NULL,1
應經,NULL,1
應聲,NULL,1
感受到,NULL,1
愛的,NULL,1
想盡,NULL,1
愛月,NULL,1
想賣,NULL,1
想過,NULL,1
想領,NULL,1
愈墊,NULL,1
愈小,NULL,1
愈強,NULL,1
愈想,NULL,1
愈拉愈,NULL,1
愈旺,NULL,1
愈燒,NULL,1
愈買,NULL,1
愈長,NULL,1
意向,NULL,1
意圖,NULL,1
意想不到,NULL,1
意謂,NULL,1
愛將,NULL,1
承銷商,NULL,1
抓到,NULL,1
小路,NULL,1
